cue	response	strength
王牌	扑克	0.09375
王牌	扑克牌	0.1875
王牌	排球	0.0625
王牌	棒球	0.03125
王牌	炸弹	0.03125
王牌	特工	0.09375
王牌	电影	0.03125
王牌	第一	0.03125
王牌	综艺	0.03125
王牌	足球	0.03125
王牌	选手	0.0625
王牌	酒吧	0.03125
王牌	金牌	0.03125
王牌	钻石	0.03125
王牌	首席	0.03125
王者	农药	0.0204081632653061
王者	厉害	0.0408163265306122
王者	强大	0.0204081632653061
王者	强者	0.0204081632653061
王者	归来	0.0816326530612245
王者	桂冠	0.0204081632653061
王者	游戏	0.0204081632653061
王者	王	0.0204081632653061
王者	王冠	0.0408163265306122
王者	男人	0.0204081632653061
王者	皇冠	0.0204081632653061
王者	荣耀	0.63265306122449
王者	铠甲	0.0204081632653061
王者	高高在上	0.0204081632653061
玛丽	人名	0.125
玛丽	名字	0.0416666666666667
玛丽	外国人	0.125
玛丽	女性	0.0416666666666667
玛丽	娃娃	0.0416666666666667
玛丽	游戏	0.0416666666666667
玛丽	羊	0.0416666666666667
玛丽	美少女	0.0416666666666667
玛丽	苏	0.166666666666667
玛丽	血腥	0.0833333333333333
玛丽	超级	0.208333333333333
玛丽	金	0.0416666666666667
玩	不会	0.0217391304347826
玩	乐	0.0217391304347826
玩	互动	0.0217391304347826
玩	什么	0.0217391304347826
玩	假期	0.0217391304347826
玩	儿	0.0217391304347826
玩	吃	0.0217391304347826
玩	哭	0.0217391304347826
玩	喜欢	0.0217391304347826
玩	土地	0.0217391304347826
玩	天性	0.0217391304347826
玩	学习	0.0217391304347826
玩	开心	0.108695652173913
玩	手机	0.0652173913043478
玩	放松	0.0217391304347826
玩	旅游	0.0217391304347826
玩	泥巴	0.0217391304347826
玩	浪	0.0217391304347826
玩	游戏	0.326086956521739
玩	烦躁	0.0217391304347826
玩	玩耍	0.0869565217391304
玩	球	0.0217391304347826
玩	皮球	0.0217391304347826
玩具	书本	0.027027027027027
玩具	儿童	0.162162162162162
玩具	喜悦	0.027027027027027
玩具	塑料	0.027027027027027
玩具	娃娃	0.0540540540540541
玩具	婴儿	0.027027027027027
玩具	孩子	0.0540540540540541
玩具	小孩	0.189189189189189
玩具	小孩子	0.027027027027027
玩具	小朋友	0.0810810810810811
玩具	情趣	0.027027027027027
玩具	手帐	0.027027027027027
玩具	泡泡	0.027027027027027
玩具	游戏	0.027027027027027
玩具	火车	0.0540540540540541
玩具	熊	0.027027027027027
玩具	玩	0.027027027027027
玩具	礼物	0.027027027027027
玩具	童年	0.027027027027027
玩具	贵	0.027027027027027
玩具	车	0.027027027027027
玩家	一流	0.0238095238095238
玩家	人群	0.0238095238095238
玩家	密室	0.0238095238095238
玩家	开始	0.0238095238095238
玩家	成员	0.0238095238095238
玩家	游戏	0.80952380952381
玩家	猎物	0.0238095238095238
玩家	结束	0.0238095238095238
玩家	高级	0.0238095238095238
玩手机	上课	0.0333333333333333
玩手机	低头	0.0666666666666667
玩手机	发光	0.0333333333333333
玩手机	学习	0.0333333333333333
玩手机	屏幕	0.0666666666666667
玩手机	微博	0.0666666666666667
玩手机	必需品	0.0333333333333333
玩手机	我	0.166666666666667
玩手机	无聊	0.0666666666666667
玩手机	有害健康	0.0333333333333333
玩手机	游戏	0.133333333333333
玩手机	熬夜	0.0333333333333333
玩手机	现在	0.0333333333333333
玩手机	电源	0.0333333333333333
玩手机	眼	0.0333333333333333
玩手机	躺	0.0333333333333333
玩手机	软件	0.0333333333333333
玩手机	颓废	0.0333333333333333
玩手机	黑夜	0.0333333333333333
玩笑	乐趣	0.024390243902439
玩笑	善意	0.024390243902439
玩笑	好玩	0.024390243902439
玩笑	开	0.170731707317073
玩笑	开心	0.024390243902439
玩笑	开玩笑	0.195121951219512
玩笑	恶意	0.0487804878048781
玩笑	搞笑	0.024390243902439
玩笑	敷衍	0.024390243902439
玩笑	无理	0.024390243902439
玩笑	有毒	0.024390243902439
玩笑	段子	0.024390243902439
玩笑	烦人	0.024390243902439
玩笑	笑话	0.121951219512195
玩笑	虚伪	0.024390243902439
玩笑	讨厌	0.0487804878048781
玩笑	话	0.0731707317073171
玩笑	边界	0.024390243902439
玩笑	过分	0.024390243902439
玩笑	高兴	0.024390243902439
玩耍	一起	0.0208333333333333
玩耍	伙伴	0.0416666666666667
玩耍	儿童	0.0208333333333333
玩耍	同伴	0.0208333333333333
玩耍	呵呵	0.0208333333333333
玩耍	天天	0.0208333333333333
玩耍	学习	0.0208333333333333
玩耍	孩子	0.0208333333333333
玩耍	宠物	0.0208333333333333
玩耍	小孩	0.0833333333333333
玩耍	小孩子	0.0625
玩耍	小朋友	0.0208333333333333
玩耍	平地	0.0208333333333333
玩耍	开心	0.0625
玩耍	快乐	0.0416666666666667
玩耍	快了	0.0208333333333333
玩耍	手机	0.0208333333333333
玩耍	放松	0.0208333333333333
玩耍	有趣	0.0208333333333333
玩耍	朋友	0.0625
玩耍	欢乐	0.0208333333333333
玩耍	活泼	0.0208333333333333
玩耍	游戏	0.0625
玩耍	游戏机	0.0208333333333333
玩耍	游玩	0.0208333333333333
玩耍	玩	0.0416666666666667
玩耍	球	0.0208333333333333
玩耍	皮球	0.0208333333333333
玩耍	石子	0.0208333333333333
玩耍	童年	0.0416666666666667
玩耍	赌博	0.0208333333333333
玩耍	青梅竹马	0.0208333333333333
玩耍	高兴	0.0208333333333333
玫瑰	刺	0.0833333333333333
玫瑰	恋爱	0.0208333333333333
玫瑰	情人节	0.0625
玫瑰	方向	0.0208333333333333
玫瑰	梨	0.0208333333333333
玫瑰	植物	0.0208333333333333
玫瑰	浪漫	0.0208333333333333
玫瑰	爱	0.0208333333333333
玫瑰	爱人	0.0208333333333333
玫瑰	爱情	0.0416666666666667
玫瑰	红色	0.0625
玫瑰	美人	0.0208333333333333
玫瑰	芬芳	0.0416666666666667
玫瑰	花	0.375
玫瑰	花朵	0.0208333333333333
玫瑰	花香	0.0208333333333333
玫瑰	菊花	0.0208333333333333
玫瑰	颜料	0.0208333333333333
玫瑰	香	0.0416666666666667
玫瑰	骑士	0.0208333333333333
玫瑰	鲜花	0.0208333333333333
玫瑰花	云南	0.0285714285714286
玫瑰花	他	0.0285714285714286
玫瑰花	刺	0.0857142857142857
玫瑰花	娇艳	0.0285714285714286
玫瑰花	情人	0.0285714285714286
玫瑰花	情人节	0.0571428571428571
玫瑰花	浪漫	0.0857142857142857
玫瑰花	爱	0.0285714285714286
玫瑰花	爱情	0.257142857142857
玫瑰花	田地	0.0285714285714286
玫瑰花	百合	0.0285714285714286
玫瑰花	礼物	0.0285714285714286
玫瑰花	红	0.0285714285714286
玫瑰花	红色	0.114285714285714
玫瑰花	约会	0.0285714285714286
玫瑰花	英国	0.0285714285714286
玫瑰花	野兽	0.0285714285714286
玫瑰花	钱	0.0285714285714286
玫瑰花	香	0.0285714285714286
环	五环	0.1
环	北京	0.0666666666666667
环	可恶	0.0333333333333333
环	图	0.0333333333333333
环	圆	0.233333333333333
环	圆圈	0.0666666666666667
环	坏	0.0333333333333333
环	形状	0.0666666666666667
环	戒指	0.0666666666666667
环	扣	0.0666666666666667
环	控制	0.0333333333333333
环	环境	0.0333333333333333
环	科幻	0.0333333333333333
环	耳环	0.0666666666666667
环	节	0.0333333333333333
环	钥匙	0.0333333333333333
环保	专业	0.025
环保	主义	0.075
环保	人士	0.025
环保	保护	0.025
环保	回收	0.025
环保	地球	0.025
环保	垃圾	0.025
环保	塑料	0.025
环保	塑料袋	0.05
环保	工业	0.025
环保	循环	0.025
环保	材料	0.025
环保	清洁	0.025
环保	清洁工	0.025
环保	环境	0.1
环保	理念	0.025
环保	电池	0.025
环保	科技	0.025
环保	绿化	0.025
环保	绿色	0.25
环保	群众	0.025
环保	节约	0.025
环保	贡献	0.025
环保	重要	0.025
环保	雾霾	0.025
环境	优美	0.106382978723404
环境	保护	0.191489361702128
环境	卫生	0.0212765957446809
环境	因素	0.0212765957446809
环境	地域	0.0212765957446809
环境	境界	0.0212765957446809
环境	大	0.0212765957446809
环境	天性	0.0212765957446809
环境	好	0.0212765957446809
环境	学校	0.0212765957446809
环境	安全	0.0212765957446809
环境	安静	0.0212765957446809
环境	家庭	0.0212765957446809
环境	工程	0.0212765957446809
环境	差	0.0212765957446809
环境	影响	0.0212765957446809
环境	恶劣	0.0212765957446809
环境	恶化	0.0212765957446809
环境	改革开放	0.0212765957446809
环境	树木	0.0212765957446809
环境	污染	0.0638297872340425
环境	环保	0.0425531914893617
环境	生态	0.0212765957446809
环境	糟糕	0.0212765957446809
环境	绿色	0.0851063829787234
环境	自然	0.0212765957446809
环境	自身	0.0212765957446809
环境	语言	0.0212765957446809
环境	雾霾	0.0212765957446809
环绕	四周	0.0857142857142857
环绕	圆	0.0285714285714286
环绕	圆圈	0.0571428571428571
环绕	圈	0.0571428571428571
环绕	地球	0.114285714285714
环绕	声音	0.0285714285714286
环绕	太平洋	0.0285714285714286
环绕	小路	0.0285714285714286
环绕	小鸟	0.0285714285714286
环绕	山林	0.0285714285714286
环绕	心	0.0285714285714286
环绕	效果	0.0285714285714286
环绕	树	0.0285714285714286
环绕	汽车	0.0285714285714286
环绕	环境	0.0285714285714286
环绕	着	0.0571428571428571
环绕	空间	0.0285714285714286
环绕	立体声	0.114285714285714
环绕	耳朵	0.0285714285714286
环绕	音乐	0.0571428571428571
环绕	音响	0.0857142857142857
现代	便利	0.0232558139534884
现代	发展	0.0232558139534884
现代	古代	0.13953488372093
现代	大道	0.0232558139534884
现代	手机	0.0465116279069767
现代	时空	0.0232558139534884
现代	时间	0.0232558139534884
现代	机器	0.0232558139534884
现代	机械	0.0232558139534884
现代	汉语	0.0232558139534884
现代	汽车	0.0697674418604651
现代	现代化	0.0232558139534884
现代	现在	0.0465116279069767
现代	生活	0.0697674418604651
现代	电影	0.0232558139534884
现代	画	0.0232558139534884
现代	社会	0.0232558139534884
现代	科幻	0.0232558139534884
现代	科技	0.116279069767442
现代	艺术	0.0232558139534884
现代	诗人	0.0232558139534884
现代	车	0.0232558139534884
现代	车子	0.0232558139534884
现代	过去	0.0232558139534884
现代	都市	0.0232558139534884
现代	高楼	0.0232558139534884
现代	高楼大厦	0.0232558139534884
现代	高科技	0.0232558139534884
现代化	中国	0.0238095238095238
现代化	变革	0.0238095238095238
现代化	古代	0.0238095238095238
现代化	国防	0.0238095238095238
现代化	城市	0.0476190476190476
现代化	实现	0.0238095238095238
现代化	工业	0.0238095238095238
现代化	工程	0.0476190476190476
现代化	干净	0.0238095238095238
现代化	建设	0.0238095238095238
现代化	手机	0.0714285714285714
现代化	技术	0.0238095238095238
现代化	教育	0.0238095238095238
现代化	机械	0.0476190476190476
现代化	汽车	0.0238095238095238
现代化	理想	0.0238095238095238
现代化	电脑	0.0714285714285714
现代化	社会	0.0238095238095238
现代化	社会主义	0.0238095238095238
现代化	科技	0.19047619047619
现代化	进步	0.0476190476190476
现代化	都市	0.0238095238095238
现代化	钢铁	0.0238095238095238
现代化	阶段	0.0238095238095238
现代化	高楼	0.0238095238095238
现代化	高楼大厦	0.0238095238095238
现代化	高科技	0.0238095238095238
现在	下午	0.0217391304347826
现在	以前	0.0434782608695652
现在	将来	0.0869565217391304
现在	工作	0.0217391304347826
现在	年轻	0.0217391304347826
现在	开心	0.0217391304347826
现在	当下	0.0869565217391304
现在	我	0.0217391304347826
现在	手机	0.0217391304347826
现在	打字	0.0217391304347826
现在	时空	0.0217391304347826
现在	时间	0.0652173913043478
现在	明天	0.0217391304347826
现在	未来	0.0869565217391304
现在	永远	0.0217391304347826
现在	满意	0.0217391304347826
现在	玩手机	0.0217391304347826
现在	电脑	0.0217391304347826
现在	立刻	0.0869565217391304
现在	过去	0.239130434782609
现在	马上	0.0217391304347826
现场	事故	0.05
现场	作业	0.025
现场	侦探	0.025
现场	到达	0.025
现场	可怕	0.025
现场	唱歌	0.025
现场	地方	0.025
现场	实验	0.025
现场	尸体	0.025
现场	新闻	0.05
现场	杀人	0.025
现场	案件	0.05
现场	比赛	0.025
现场	法医	0.025
现场	演出	0.05
现场	演唱会	0.1
现场	灯光	0.025
现场	犯罪	0.2
现场	现在	0.025
现场	直播	0.05
现场	考察	0.025
现场	警察	0.025
现场	警方	0.025
现场	调查	0.025
现场	音乐	0.025
现实	主义	0.0212765957446809
现实	充实	0.0212765957446809
现实	哎	0.0212765957446809
现实	实现	0.0212765957446809
现实	幻想	0.0425531914893617
现实	梦想	0.106382978723404
现实	残酷	0.212765957446809
现实	沉重	0.0212765957446809
现实	理想	0.170212765957447
现实	生活	0.106382978723404
现实	白色	0.0212765957446809
现实	社会	0.0425531914893617
现实	美好	0.0425531914893617
现实	虚假	0.0212765957446809
现实	虚幻	0.0425531914893617
现实	虚拟	0.0851063829787234
现状	不好	0.0227272727272727
现状	不安	0.0454545454545455
现状	不满	0.0454545454545455
现状	保持	0.0454545454545455
现状	压抑	0.0227272727272727
现状	困苦	0.0227272727272727
现状	奋斗	0.0227272727272727
现状	安稳	0.0454545454545455
现状	安逸	0.0227272727272727
现状	完美	0.0227272727272727
现状	将来	0.0227272727272727
现状	平静	0.0227272727272727
现状	很好	0.0454545454545455
现状	悲伤	0.0227272727272727
现状	改变	0.0454545454545455
现状	未来	0.0681818181818182
现状	残酷	0.0454545454545455
现状	浴室	0.0227272727272727
现状	焦虑	0.0227272727272727
现状	焦躁	0.0227272727272727
现状	状态	0.0227272727272727
现状	现在	0.0681818181818182
现状	现实	0.0227272727272727
现状	穷	0.0227272727272727
现状	累	0.0227272727272727
现状	维持	0.0227272727272727
现状	考研	0.0227272727272727
现状	良好	0.0454545454545455
现状	茫然	0.0227272727272727
现状	调查	0.0227272727272727
现状	雾霾	0.0227272727272727
现状	饿	0.0227272727272727
现象	不好	0.0238095238095238
现象	事实	0.0476190476190476
现象	云	0.0238095238095238
现象	人群	0.0238095238095238
现象	什么	0.0476190476190476
现象	化学	0.0238095238095238
现象	发现	0.0476190476190476
现象	哲学	0.0238095238095238
现象	坏人	0.0238095238095238
现象	奇妙	0.0238095238095238
现象	好	0.0238095238095238
现象	存在	0.0238095238095238
现象	实验	0.0476190476190476
现象	家	0.0238095238095238
现象	情况	0.0476190476190476
现象	新闻联播	0.0238095238095238
现象	日常	0.0238095238095238
现象	显示	0.0238095238095238
现象	景象	0.0238095238095238
现象	本质	0.0476190476190476
现象	气候	0.0476190476190476
现象	灾难	0.0238095238095238
现象	物理	0.0238095238095238
现象	环境	0.0238095238095238
现象	真相	0.0238095238095238
现象	社会	0.0714285714285714
现象	级别	0.0238095238095238
现象	结果	0.0238095238095238
现象	美女	0.0238095238095238
现象	自然	0.0238095238095238
现象	观察	0.0238095238095238
现象	趋势	0.0238095238095238
现象	风暴	0.0238095238095238
现金	买买买	0.0217391304347826
现金	人民币	0.0652173913043478
现金	存款	0.0217391304347826
现金	微信	0.0434782608695652
现金	抢劫	0.0217391304347826
现金	支付	0.0434782608695652
现金	支付宝	0.0217391304347826
现金	有钱	0.0217391304347826
现金	毛爷爷	0.0434782608695652
现金	流	0.0217391304347826
现金	现实	0.0217391304347826
现金	粉红	0.0217391304347826
现金	纸币	0.108695652173913
现金	脏	0.0217391304347826
现金	钞票	0.0652173913043478
现金	钱	0.239130434782609
现金	钱包	0.0434782608695652
现金	银行	0.130434782608696
现金	银行卡	0.0217391304347826
玻璃	光滑	0.0217391304347826
玻璃	同性恋	0.0217391304347826
玻璃	坚硬	0.0217391304347826
玻璃	大厦	0.0217391304347826
玻璃	少年	0.0217391304347826
玻璃	工艺品	0.0217391304347826
玻璃	心	0.0869565217391304
玻璃	房子	0.0217391304347826
玻璃	擦	0.0217391304347826
玻璃	易碎	0.0652173913043478
玻璃	杯子	0.0217391304347826
玻璃	水杯	0.0217391304347826
玻璃	沙子	0.0217391304347826
玻璃	洛阳	0.0217391304347826
玻璃	漂亮	0.0217391304347826
玻璃	牛奶	0.0217391304347826
玻璃	玻璃杯	0.0434782608695652
玻璃	破碎	0.0217391304347826
玻璃	硬	0.0217391304347826
玻璃	碎	0.0434782608695652
玻璃	碎片	0.0217391304347826
玻璃	窗	0.0217391304347826
玻璃	窗户	0.0652173913043478
玻璃	脆弱	0.0217391304347826
玻璃	蓝色	0.0217391304347826
玻璃	透明	0.195652173913043
玻璃	钻石	0.0434782608695652
玻璃	门	0.0217391304347826
玻璃杯	买	0.0227272727272727
玻璃杯	创意	0.0227272727272727
玻璃杯	喝水	0.0454545454545455
玻璃杯	好看	0.0227272727272727
玻璃杯	彩虹	0.0227272727272727
玻璃杯	打碎	0.0454545454545455
玻璃杯	易碎	0.159090909090909
玻璃杯	杯子	0.0227272727272727
玻璃杯	水	0.0681818181818182
玻璃杯	水杯	0.0227272727272727
玻璃杯	烫	0.0227272727272727
玻璃杯	玻璃	0.0909090909090909
玻璃杯	玻璃瓶	0.0227272727272727
玻璃杯	破碎	0.0227272727272727
玻璃杯	碎	0.0454545454545455
玻璃杯	碎片	0.0454545454545455
玻璃杯	红酒	0.0227272727272727
玻璃杯	脆弱	0.0227272727272727
玻璃杯	花纹	0.0227272727272727
玻璃杯	透明	0.0909090909090909
玻璃杯	酒	0.0227272727272727
玻璃杯	酒杯	0.0227272727272727
玻璃杯	钢	0.0227272727272727
玻璃杯	饮料	0.0227272727272727
玻璃杯	高脚杯	0.0454545454545455
玻璃瓶	喜欢	0.0238095238095238
玻璃瓶	喝水	0.0238095238095238
玻璃瓶	实验	0.0238095238095238
玻璃瓶	易碎	0.19047619047619
玻璃瓶	梦想	0.0238095238095238
玻璃瓶	水	0.0238095238095238
玻璃瓶	沙子	0.0238095238095238
玻璃瓶	液体	0.0238095238095238
玻璃瓶	漂流	0.0952380952380952
玻璃瓶	漂流瓶	0.166666666666667
玻璃瓶	玻璃	0.0714285714285714
玻璃瓶	破碎	0.0238095238095238
玻璃瓶	脆弱	0.0476190476190476
玻璃瓶	花	0.0238095238095238
玻璃瓶	花瓶	0.0238095238095238
玻璃瓶	药品	0.0238095238095238
玻璃瓶	葫芦	0.0238095238095238
玻璃瓶	透明	0.0714285714285714
玻璃瓶	闪光	0.0238095238095238
玻璃瓶	饮料	0.0238095238095238
玻璃瓶	鲜花	0.0238095238095238
珊瑚	丛林	0.0303030303030303
珊瑚	五彩缤纷	0.0303030303030303
珊瑚	五颜六色	0.0303030303030303
珊瑚	动物	0.0303030303030303
珊瑚	大海	0.121212121212121
珊瑚	尸体	0.0303030303030303
珊瑚	污染	0.0303030303030303
珊瑚	海	0.0303030303030303
珊瑚	海底	0.0909090909090909
珊瑚	海洋	0.242424242424242
珊瑚	海豚	0.0303030303030303
珊瑚	深海	0.0303030303030303
珊瑚	澳大利亚	0.0303030303030303
珊瑚	生命	0.0303030303030303
珊瑚	生态	0.0303030303030303
珊瑚	礁石	0.0303030303030303
珊瑚	红色	0.0606060606060606
珊瑚	虫	0.0606060606060606
珊瑚	骨骼	0.0303030303030303
珍宝	不要	0.0256410256410256
珍宝	喜爱	0.0256410256410256
珍宝	女儿	0.0256410256410256
珍宝	宝物	0.0256410256410256
珍宝	宝石	0.0512820512820513
珍宝	宝藏	0.0256410256410256
珍宝	宝贝	0.0512820512820513
珍宝	宝贵	0.0256410256410256
珍宝	岛	0.0256410256410256
珍宝	故宫	0.0256410256410256
珍宝	海盗	0.0256410256410256
珍宝	爱人	0.0256410256410256
珍宝	珍惜	0.0256410256410256
珍宝	珍珠	0.282051282051282
珍宝	珍贵	0.0769230769230769
珍宝	看见	0.0256410256410256
珍宝	贵	0.0256410256410256
珍宝	金子	0.0256410256410256
珍宝	钻石	0.0769230769230769
珍宝	阴茎	0.0256410256410256
珍宝	项链	0.0256410256410256
珍宝	黄金	0.0512820512820513
珍惜	两个人	0.0227272727272727
珍惜	亲情	0.0227272727272727
珍惜	你	0.0454545454545455
珍惜	友谊	0.0227272727272727
珍惜	同情	0.0227272727272727
珍惜	大米	0.0227272727272727
珍惜	失去	0.0227272727272727
珍惜	宝物	0.0454545454545455
珍惜	宝石	0.0227272727272727
珍惜	宝贝	0.0227272727272727
珍惜	宝贵	0.0227272727272727
珍惜	家人	0.0227272727272727
珍惜	当下	0.0227272727272727
珍惜	感恩	0.0227272727272727
珍惜	感情	0.0227272727272727
珍惜	我	0.0227272727272727
珍惜	拥有	0.0227272727272727
珍惜	放弃	0.0227272727272727
珍惜	时光	0.0227272727272727
珍惜	时间	0.0681818181818182
珍惜	爱人	0.0227272727272727
珍惜	爱情	0.0681818181818182
珍惜	爱护	0.0227272727272727
珍惜	父母	0.0454545454545455
珍惜	现在	0.0227272727272727
珍惜	珍珠	0.0227272727272727
珍惜	珍贵	0.0227272727272727
珍惜	生命	0.0909090909090909
珍惜	生活	0.0227272727272727
珍惜	疼爱	0.0454545454545455
珍惜	粮食	0.0227272727272727
珍惜	精华	0.0227272727272727
珍惜	重视	0.0227272727272727
珍珠	圆	0.0238095238095238
珍珠	圆润	0.0238095238095238
珍珠	圆的	0.0238095238095238
珍珠	奶茶	0.0238095238095238
珍珠	宝石	0.0952380952380952
珍珠	水	0.0238095238095238
珍珠	海	0.0238095238095238
珍珠	海水	0.0238095238095238
珍珠	珍贵	0.0238095238095238
珍珠	球体	0.0238095238095238
珍珠	白色	0.0714285714285714
珍珠	真伪	0.0238095238095238
珍珠	美丽	0.0238095238095238
珍珠	美白	0.0238095238095238
珍珠	翡翠	0.0238095238095238
珍珠	耳环	0.0952380952380952
珍珠	贝壳	0.19047619047619
珍珠	贵	0.0238095238095238
珍珠	钱	0.0238095238095238
珍珠	项链	0.19047619047619
珍藏	书	0.0232558139534884
珍藏	博物馆	0.0232558139534884
珍藏	卡片	0.0232558139534884
珍藏	古董	0.0930232558139535
珍藏	回忆	0.0465116279069767
珍藏	宝物	0.116279069767442
珍藏	宝藏	0.0697674418604651
珍藏	宝贝	0.209302325581395
珍藏	宝贵	0.0232558139534884
珍藏	收集	0.0232558139534884
珍藏	故宫	0.0232558139534884
珍藏	照片	0.0465116279069767
珍藏	珍宝	0.0232558139534884
珍藏	珍惜	0.0232558139534884
珍藏	珍珠	0.0232558139534884
珍藏	珍贵	0.0465116279069767
珍藏	珠宝	0.0232558139534884
珍藏	画	0.0232558139534884
珍藏	相框	0.0232558139534884
珍藏	红酒	0.0232558139534884
珍藏	花	0.0232558139534884
珍藏	邮票	0.0232558139534884
珍藏	钱	0.0232558139534884
珍贵	亲人	0.0222222222222222
珍贵	亲情	0.0444444444444444
珍贵	出生	0.0222222222222222
珍贵	唯一	0.0222222222222222
珍贵	回忆	0.0444444444444444
珍贵	国宝	0.0222222222222222
珍贵	在意	0.0222222222222222
珍贵	宝物	0.111111111111111
珍贵	宝石	0.0666666666666667
珍贵	宝贝	0.0444444444444444
珍贵	宝贵	0.0666666666666667
珍贵	家人	0.0444444444444444
珍贵	影像	0.0222222222222222
珍贵	珍惜	0.133333333333333
珍贵	珍珠	0.0222222222222222
珍贵	珠宝	0.111111111111111
珍贵	生命	0.0222222222222222
珍贵	稀少	0.0222222222222222
珍贵	稀有	0.0222222222222222
珍贵	记忆	0.0666666666666667
珍贵	贵重	0.0444444444444444
珠子	圆	0.0625
珠子	圆形	0.03125
珠子	好看	0.0625
珠子	孔	0.03125
珠子	掉落	0.03125
珠子	油腻	0.03125
珠子	滚动	0.03125
珠子	玻璃	0.0625
珠子	珍珠	0.25
珠子	珠宝	0.0625
珠子	盒子	0.03125
珠子	眼睛	0.03125
珠子	算盘	0.09375
珠子	线	0.03125
珠子	项链	0.15625
珠宝	华丽	0.0408163265306122
珠宝	发光	0.0408163265306122
珠宝	奢侈	0.0612244897959184
珠宝	奢侈品	0.0204081632653061
珠宝	女人	0.0204081632653061
珠宝	宝石	0.0612244897959184
珠宝	戒指	0.0204081632653061
珠宝	抢劫	0.0204081632653061
珠宝	昂贵	0.122448979591837
珠宝	晶莹	0.0204081632653061
珠宝	玉石	0.0408163265306122
珠宝	珍珠	0.0816326530612245
珠宝	珍贵	0.0204081632653061
珠宝	璀璨	0.0408163265306122
珠宝	皇冠	0.0204081632653061
珠宝	经营	0.0204081632653061
珠宝	耳环	0.0204081632653061
珠宝	行业	0.0204081632653061
珠宝	贵	0.0204081632653061
珠宝	钻石	0.102040816326531
珠宝	闪亮	0.0204081632653061
珠宝	项链	0.0204081632653061
珠宝	首饰	0.102040816326531
珠宝	高贵	0.0204081632653061
珠宝	黄金	0.0204081632653061
班主任	严厉	0.0810810810810811
班主任	严格	0.0540540540540541
班主任	严肃	0.027027027027027
班主任	凝视	0.027027027027027
班主任	可怕	0.027027027027027
班主任	同学	0.0540540540540541
班主任	妇女	0.027027027027027
班主任	学校	0.0540540540540541
班主任	小学	0.027027027027027
班主任	恐怖	0.027027027027027
班主任	手机	0.027027027027027
班主任	教师	0.0540540540540541
班主任	烦躁	0.027027027027027
班主任	班级	0.0540540540540541
班主任	眼镜	0.0540540540540541
班主任	秃顶	0.027027027027027
班主任	老师	0.324324324324324
班主任	语文	0.027027027027027
班级	初中	0.02
班级	同学	0.32
班级	同桌	0.02
班级	团结	0.08
班级	大学	0.02
班级	姓名	0.02
班级	学校	0.06
班级	学生	0.02
班级	小学	0.04
班级	年级	0.04
班级	年纪	0.02
班级	校服	0.02
班级	班主任	0.04
班级	班长	0.06
班级	群体	0.02
班级	老师	0.06
班级	聚会	0.02
班级	荣誉	0.02
班级	集体	0.06
班级	集团	0.02
班级	高中	0.02
班长	严肃	0.0344827586206897
班长	举手	0.0344827586206897
班长	人	0.0344827586206897
班长	同学	0.103448275862069
班长	周杰伦	0.0344827586206897
班长	女	0.0344827586206897
班长	女生	0.0344827586206897
班长	学校	0.0344827586206897
班长	学生	0.0689655172413793
班长	我	0.0344827586206897
班长	校长	0.0344827586206897
班长	班主任	0.0689655172413793
班长	班级	0.0689655172413793
班长	男的	0.0344827586206897
班长	眼镜	0.0344827586206897
班长	竞选	0.0344827586206897
班长	红领巾	0.0344827586206897
班长	老师	0.0689655172413793
班长	职位	0.0344827586206897
班长	责任	0.0689655172413793
班长	辛苦	0.0344827586206897
班长	黑板	0.0344827586206897
球	乒乓球	0.0888888888888889
球	圆	0.177777777777778
球	圆形	0.0222222222222222
球	圆的	0.0444444444444444
球	地球	0.0222222222222222
球	打球	0.0222222222222222
球	汗水	0.0222222222222222
球	滚	0.0222222222222222
球	物体	0.0222222222222222
球	球体	0.0222222222222222
球	皮球	0.111111111111111
球	篮球	0.0888888888888889
球	羽毛球	0.0444444444444444
球	药丸	0.0222222222222222
球	蛋	0.0444444444444444
球	足球	0.177777777777778
球	踢	0.0222222222222222
球	身材	0.0222222222222222
球体	三维	0.0238095238095238
球体	乒乓球	0.0238095238095238
球体	可爱	0.0238095238095238
球体	圆	0.119047619047619
球体	圆形	0.0952380952380952
球体	圆的	0.0238095238095238
球体	地球	0.214285714285714
球体	天体	0.0238095238095238
球体	天空	0.0238095238095238
球体	太阳	0.0238095238095238
球体	数学	0.0238095238095238
球体	星球	0.0238095238095238
球体	正方体	0.0238095238095238
球体	比赛	0.0238095238095238
球体	环	0.0238095238095238
球体	球	0.0476190476190476
球体	篮球	0.0238095238095238
球体	素描	0.0476190476190476
球体	足球	0.0952380952380952
球体	运动	0.0476190476190476
球体	面积	0.0238095238095238
球场	乒乓球	0.0238095238095238
球场	圆形	0.0238095238095238
球场	打球	0.0476190476190476
球场	篮球	0.261904761904762
球场	网球	0.0238095238095238
球场	羽毛球	0.0238095238095238
球场	草坪	0.0714285714285714
球场	足球	0.452380952380952
球场	运动	0.0714285714285714
球拍	两个人	0.0227272727272727
球拍	乒乓	0.0454545454545455
球拍	乒乓球	0.227272727272727
球拍	体育课	0.0227272727272727
球拍	打球	0.0227272727272727
球拍	球	0.113636363636364
球拍	网球	0.25
球拍	羽毛球	0.272727272727273
球拍	运动	0.0227272727272727
球棒	帽子	0.0204081632653061
